State (FIPS Code),County of current residence,Census Tract,Block Group,Qualifying Name,FIPS,Civilian Population in Labor Force 16 Years and Over:,Civilian Population in Labor Force 16 Years and Over: Employed,Civilian Population in Labor Force 16 Years and Over: Unemployed,Population 25 Years and Over:,Population 25 Years and Over: Less than High School,Population 25 Years and Over: High School Graduate (Includes Equivalency),Population 25 Years and Over: Some College,Population 25 Years and Over: Bachelor's Degree,Population 25 Years and Over: Master's Degree,Population 25 Years and Over: Professional School Degree,Population 25 Years and Over: Doctorate Degree,Total Population,Total Population:,Total Population: White Alone,Total Population: Black or African American Alone,Total Population: American Indian and Alaska Native Alone,Total Population: Asian Alone,Total Population: Native Hawaiian and Other Pacific Islander Alone,Total Population: Some Other Race Alone,Total Population: Two or More Races,Total Population,Total Population: Not Hispanic or Latino,Total Population: Not Hispanic or Latino: White Alone,Total Population: Not Hispanic or Latino: Black or African American Alone,Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone,Total Population: Not Hispanic or Latino: Asian Alone,Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone,Total Population: Not Hispanic or Latino: Some Other Race Alone,Total Population: Not Hispanic or Latino: Two or More Races,Total Population: Hispanic or Latino,Total Population: Hispanic or Latino: White Alone,Total Population: Hispanic or Latino: Black or African American Alone,Total Population: Hispanic or Latino: American Indian and Alaska Native Alone,Total Population: Hispanic or Latino: Asian Alone,Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone,Total Population: Hispanic or Latino: Some Other Race Alone,Total Population: Hispanic or Latino: Two or More Races,Population Under 18 Years of Age for Whom Poverty Status Is Determined:,Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty,Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level
Geo_STATE,Geo_COUNTY,Geo_TRACT,Geo_BLKGRP,Geo_QName,Geo_FIPS,SE_A17005_001,SE_A17005_002,SE_A17005_003,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003
09,001,210402,3,"Block Group 3, Census Tract 2104.02, Fairfield County, Connecticut",090012104023,322,322,0,317,0,59,81,177,0,0,0,757,757,405,0,0,0,0,281,71,757,428,405,0,0,0,0,0,23,329,0,0,0,0,0,281,48,,,
09,001,210501,1,"Block Group 1, Census Tract 2105.01, Fairfield County, Connecticut",090012105011,1334,1235,99,1516,256,415,387,276,182,0,0,2431,2431,1454,117,0,97,0,525,238,2431,1463,1211,117,0,97,0,0,38,968,243,0,0,0,0,525,200,,,
09,001,210501,2,"Block Group 2, Census Tract 2105.01, Fairfield County, Connecticut",090012105012,391,391,0,744,32,52,236,212,119,28,65,897,897,760,0,0,118,0,0,19,897,860,742,0,0,118,0,0,0,37,18,0,0,0,0,0,19,,,
09,001,210502,1,"Block Group 1, Census Tract 2105.02, Fairfield County, Connecticut",090012105021,616,593,23,888,29,268,241,154,124,26,46,1228,1228,786,0,0,123,0,0,319,1228,1057,731,0,0,123,0,0,203,171,55,0,0,0,0,0,116,,,
09,001,210502,2,"Block Group 2, Census Tract 2105.02, Fairfield County, Connecticut",090012105022,2020,1988,32,2458,50,459,490,642,611,206,0,2961,2961,2318,338,0,108,0,48,149,2961,2715,2192,338,0,108,0,0,77,246,126,0,0,0,0,48,72,,,
09,001,210502,3,"Block Group 3, Census Tract 2105.02, Fairfield County, Connecticut",090012105023,359,320,39,521,33,32,86,222,148,0,0,584,584,216,54,0,142,0,0,172,584,412,216,54,0,142,0,0,0,172,0,0,0,0,0,0,172,,,
09,001,210502,4,"Block Group 4, Census Tract 2105.02, Fairfield County, Connecticut",090012105024,977,939,38,1091,82,219,354,225,124,87,0,1417,1417,1358,0,0,18,0,0,41,1417,1187,1169,0,0,18,0,0,0,230,189,0,0,0,0,0,41,,,
09,001,210600,1,"Block Group 1, Census Tract 2106, Fairfield County, Connecticut",090012106001,1702,1380,322,1576,267,488,409,329,56,0,27,2426,2426,1057,943,32,113,0,150,131,2426,1702,965,573,32,113,0,0,19,724,92,370,0,0,0,150,112,,,
09,001,210600,2,"Block Group 2, Census Tract 2106, Fairfield County, Connecticut",090012106002,848,848,0,834,205,75,357,105,79,13,0,1215,1215,796,57,0,158,0,131,73,1215,1066,796,39,0,158,0,0,73,149,0,18,0,0,0,131,0,,,
09,001,210600,3,"Block Group 3, Census Tract 2106, Fairfield County, Connecticut",090012106003,843,793,50,888,582,148,45,34,47,0,32,1349,1349,236,71,0,0,0,971,71,1349,341,165,71,0,0,0,97,8,1008,71,0,0,0,0,874,63,,,
09,001,210600,4,"Block Group 4, Census Tract 2106, Fairfield County, Connecticut",090012106004,622,622,0,1165,215,435,149,193,143,30,0,1558,1558,1362,55,46,12,0,43,40,1558,1140,987,55,46,12,0,0,40,418,375,0,0,0,0,43,0,,,
09,001,210701,1,"Block Group 1, Census Tract 2107.01, Fairfield County, Connecticut",090012107011,1208,1079,129,1401,479,497,346,79,0,0,0,2304,2304,638,144,0,48,0,1273,201,2304,775,412,138,0,48,0,158,19,1529,226,6,0,0,0,1115,182,,,
09,001,210701,2,"Block Group 2, Census Tract 2107.01, Fairfield County, Connecticut",090012107012,1218,1136,82,1808,617,472,402,277,29,0,11,2930,2930,1347,373,0,20,0,879,311,2930,1529,929,373,0,20,0,207,0,1401,418,0,0,0,0,672,311,,,
09,001,210701,3,"Block Group 3, Census Tract 2107.01, Fairfield County, Connecticut",090012107013,699,685,14,664,176,142,215,109,0,22,0,977,977,529,84,0,0,0,329,35,977,377,293,84,0,0,0,0,0,600,236,0,0,0,0,329,35,,,
09,001,210702,1,"Block Group 1, Census Tract 2107.02, Fairfield County, Connecticut",090012107021,1401,1279,122,1430,139,464,444,269,29,75,10,2476,2476,1384,259,0,330,0,274,229,2476,1704,1187,151,0,330,0,10,26,772,197,108,0,0,0,264,203,,,
09,001,210702,2,"Block Group 2, Census Tract 2107.02, Fairfield County, Connecticut",090012107022,1194,1152,42,1300,413,358,343,158,28,0,0,1802,1802,850,83,0,0,0,635,234,1802,899,705,25,0,0,0,9,160,903,145,58,0,0,0,626,74,,,
09,001,210800,1,"Block Group 1, Census Tract 2108, Fairfield County, Connecticut",090012108001,508,494,14,719,8,50,196,276,138,51,0,825,825,774,13,0,0,0,22,16,825,801,766,13,0,0,0,22,0,24,8,0,0,0,0,0,16,,,
09,001,210800,2,"Block Group 2, Census Tract 2108, Fairfield County, Connecticut",090012108002,601,601,0,734,239,186,122,113,74,0,0,1093,1093,499,118,0,82,0,289,105,1093,466,250,49,0,82,0,26,59,627,249,69,0,0,0,263,46,,,
09,001,210800,3,"Block Group 3, Census Tract 2108, Fairfield County, Connecticut",090012108003,1021,999,22,1098,26,168,316,396,151,17,24,1492,1492,1304,104,0,13,0,24,47,1492,1357,1193,104,0,13,0,0,47,135,111,0,0,0,0,24,0,,,
09,001,210800,4,"Block Group 4, Census Tract 2108, Fairfield County, Connecticut",090012108004,1507,1429,78,1254,164,461,193,215,169,19,33,2672,2672,1750,544,6,103,0,138,131,2672,2231,1538,532,0,93,0,8,60,441,212,12,6,10,0,130,71,,,
09,001,210900,1,"Block Group 1, Census Tract 2109, Fairfield County, Connecticut",090012109001,1320,1224,96,1578,143,189,355,550,196,125,20,2264,2264,1942,38,0,61,20,47,156,2264,2015,1887,0,0,61,20,47,0,249,55,38,0,0,0,0,156,,,
09,001,210900,2,"Block Group 2, Census Tract 2109, Fairfield County, Connecticut",090012109002,749,729,20,812,15,132,124,260,244,19,18,1296,1296,982,0,0,16,0,178,120,1296,963,947,0,0,16,0,0,0,333,35,0,0,0,0,178,120,,,
09,001,210900,3,"Block Group 3, Census Tract 2109, Fairfield County, Connecticut",090012109003,339,318,21,733,22,101,33,134,250,193,0,848,848,796,5,0,0,0,29,18,848,805,782,5,0,0,0,0,18,43,14,0,0,0,0,29,0,,,
09,001,210900,4,"Block Group 4, Census Tract 2109, Fairfield County, Connecticut",090012109004,779,779,0,882,62,284,105,179,239,0,13,1100,1100,738,75,0,270,0,0,17,1100,1083,738,75,0,270,0,0,0,17,0,0,0,0,0,0,17,,,
09,001,211000,1,"Block Group 1, Census Tract 2110, Fairfield County, Connecticut",090012110001,1302,1158,144,1528,250,478,333,236,126,18,87,2243,2243,1235,124,0,182,0,493,209,2243,1516,1148,124,0,182,0,0,62,727,87,0,0,0,0,493,147,,,
09,001,211000,2,"Block Group 2, Census Tract 2110, Fairfield County, Connecticut",090012110002,598,598,0,778,62,174,310,175,57,0,0,1041,1041,705,0,0,41,0,222,73,1041,765,617,0,0,41,0,60,47,276,88,0,0,0,0,162,26,,,
09,001,211000,3,"Block Group 3, Census Tract 2110, Fairfield County, Connecticut",090012110003,658,652,6,812,128,181,237,89,140,37,0,1116,1116,784,87,0,143,0,57,45,1116,846,607,87,0,143,0,9,0,270,177,0,0,0,0,48,45,,,
09,001,211100,1,"Block Group 1, Census Tract 2111, Fairfield County, Connecticut",090012111001,136,136,0,1161,254,456,278,87,66,8,12,1211,1211,763,342,31,17,0,51,7,1211,972,599,318,31,17,0,0,7,239,164,24,0,0,0,51,0,,,
09,001,211201,1,"Block Group 1, Census Tract 2112.01, Fairfield County, Connecticut",090012112011,833,763,70,1060,107,223,211,265,254,0,0,1651,1651,1245,223,0,114,0,0,69,1651,1547,1210,223,0,114,0,0,0,104,35,0,0,0,0,0,69,,,
09,001,211201,2,"Block Group 2, Census Tract 2112.01, Fairfield County, Connecticut",090012112012,1287,1265,22,1536,317,402,278,347,179,0,13,2177,2177,869,44,0,541,0,706,17,2177,1018,433,44,0,541,0,0,0,1159,436,0,0,0,0,706,17,,,
09,001,211202,1,"Block Group 1, Census Tract 2112.02, Fairfield County, Connecticut",090012112021,458,458,0,631,86,139,139,232,35,0,0,773,773,465,21,0,246,0,0,41,773,732,465,21,0,246,0,0,0,41,0,0,0,0,0,0,41,,,
09,001,211202,2,"Block Group 2, Census Tract 2112.02, Fairfield County, Connecticut",090012112022,349,349,0,406,0,113,158,57,78,0,0,585,585,347,21,0,0,0,108,109,585,444,336,0,0,0,0,108,0,141,11,21,0,0,0,0,109,,,
09,001,211202,3,"Block Group 3, Census Tract 2112.02, Fairfield County, Connecticut",090012112023,965,897,68,1205,50,391,312,211,217,0,24,1686,1686,1134,24,0,47,0,282,199,1686,1361,1123,24,0,47,0,0,167,325,11,0,0,0,0,282,32,,,
09,001,211300,1,"Block Group 1, Census Tract 2113, Fairfield County, Connecticut",090012113001,1069,1060,9,1465,173,456,405,139,246,13,33,1966,1966,1585,96,0,94,0,142,49,1966,1732,1531,96,0,94,0,0,11,234,54,0,0,0,0,142,38,,,
09,001,211300,2,"Block Group 2, Census Tract 2113, Fairfield County, Connecticut",090012113002,1249,1186,63,1539,145,181,454,391,181,172,15,1811,1811,1235,334,0,0,0,216,26,1811,1449,1206,229,0,0,0,0,14,362,29,105,0,0,0,216,12,,,
09,001,211400,1,"Block Group 1, Census Tract 2114, Fairfield County, Connecticut",090012114001,766,766,0,1088,15,120,247,277,361,29,39,1282,1282,1105,28,0,44,0,32,73,1282,1237,1092,28,0,44,0,0,73,45,13,0,0,0,0,32,0,,,
09,001,211400,2,"Block Group 2, Census Tract 2114, Fairfield County, Connecticut",090012114002,650,479,171,830,129,412,133,87,19,35,15,1018,1018,719,0,0,15,0,238,46,1018,724,694,0,0,15,0,0,15,294,25,0,0,0,0,238,31,,,
09,001,211400,3,"Block Group 3, Census Tract 2114, Fairfield County, Connecticut",090012114003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
09,001,211400,4,"Block Group 4, Census Tract 2114, Fairfield County, Connecticut",090012114004,1330,1295,35,1503,225,141,432,328,349,28,0,2116,2116,1361,566,0,165,0,0,24,2116,2113,1361,566,0,165,0,0,21,3,0,0,0,0,0,0,3,,,
09,001,211400,5,"Block Group 5, Census Tract 2114, Fairfield County, Connecticut",090012114005,249,228,21,429,20,130,112,131,36,0,0,559,559,353,95,0,63,0,48,0,559,493,287,95,0,63,0,48,0,66,66,0,0,0,0,0,0,,,
09,001,220100,1,"Block Group 1, Census Tract 2201, Fairfield County, Connecticut",090012201001,973,924,49,1192,101,207,370,330,155,18,11,1847,1847,1636,19,0,38,0,49,105,1847,1715,1565,19,0,38,0,0,93,132,71,0,0,0,0,49,12,,,
09,001,220100,2,"Block Group 2, Census Tract 2201, Fairfield County, Connecticut",090012201002,420,398,22,673,0,173,119,217,153,0,11,1181,1181,657,23,0,55,0,34,412,1181,991,605,23,0,55,0,0,308,190,52,0,0,0,0,34,104,,,
09,001,220100,3,"Block Group 3, Census Tract 2201, Fairfield County, Connecticut",090012201003,567,520,47,781,78,210,248,103,105,18,19,1272,1272,1226,0,9,14,0,0,23,1272,1216,1193,0,9,14,0,0,0,56,33,0,0,0,0,0,23,,,
09,001,220100,4,"Block Group 4, Census Tract 2201, Fairfield County, Connecticut",090012201004,538,529,9,679,15,172,114,300,56,11,11,1106,1106,1088,0,0,15,0,3,0,1106,1103,1088,0,0,15,0,0,0,3,0,0,0,0,0,3,0,,,
09,001,220200,1,"Block Group 1, Census Tract 2202, Fairfield County, Connecticut",090012202001,462,268,194,588,0,224,109,173,36,27,19,871,871,828,0,0,21,0,0,22,871,871,828,0,0,21,0,0,22,0,0,0,0,0,0,0,0,,,
09,001,220200,2,"Block Group 2, Census Tract 2202, Fairfield County, Connecticut",090012202002,527,519,8,673,4,167,89,196,201,6,10,925,925,703,9,0,60,0,113,40,925,801,614,9,0,60,0,78,40,124,89,0,0,0,0,35,0,,,
09,001,220200,3,"Block Group 3, Census Tract 2202, Fairfield County, Connecticut",090012202003,745,667,78,779,8,165,235,240,114,0,17,1295,1295,1237,0,0,0,0,0,58,1295,1215,1201,0,0,0,0,0,14,80,36,0,0,0,0,0,44,,,
09,001,220200,4,"Block Group 4, Census Tract 2202, Fairfield County, Connecticut",090012202004,300,287,13,447,29,132,114,120,28,17,7,566,566,559,0,0,7,0,0,0,566,566,559,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,
09,001,220200,5,"Block Group 5, Census Tract 2202, Fairfield County, Connecticut",090012202005,433,423,10,552,16,107,212,138,68,0,11,1013,1013,991,7,0,0,0,1,14,1013,1002,981,7,0,0,0,0,14,11,10,0,0,0,0,1,0,,,
09,001,220300,1,"Block Group 1, Census Tract 2203, Fairfield County, Connecticut",090012203001,349,340,9,412,63,69,45,146,58,20,11,655,655,637,0,0,0,0,0,18,655,632,632,0,0,0,0,0,0,23,5,0,0,0,0,0,18,,,
09,001,220300,2,"Block Group 2, Census Tract 2203, Fairfield County, Connecticut",090012203002,784,731,53,887,25,245,198,192,179,40,8,1334,1334,1213,3,0,0,4,15,99,1334,1238,1177,3,0,0,4,0,54,96,36,0,0,0,0,15,45,,,
09,001,220300,3,"Block Group 3, Census Tract 2203, Fairfield County, Connecticut",090012203003,694,666,28,1075,37,398,265,210,147,9,9,1575,1575,1399,18,0,5,0,50,103,1575,1272,1162,0,0,5,0,50,55,303,237,18,0,0,0,0,48,,,
09,001,230100,1,"Block Group 1, Census Tract 2301, Fairfield County, Connecticut",090012301001,800,800,0,927,14,259,265,261,102,7,19,1235,1235,1126,0,0,0,0,59,50,1235,1126,1126,0,0,0,0,0,0,109,0,0,0,0,0,59,50,,,
09,001,230100,2,"Block Group 2, Census Tract 2301, Fairfield County, Connecticut",090012301002,930,862,68,1317,102,286,258,315,228,84,44,1848,1848,1658,0,22,93,0,1,74,1848,1801,1658,0,22,93,0,0,28,47,0,0,0,0,0,1,46,,,
09,001,230100,3,"Block Group 3, Census Tract 2301, Fairfield County, Connecticut",090012301003,1174,1163,11,1506,20,415,404,359,283,0,25,2102,2102,1669,20,0,80,0,0,333,2102,1832,1646,20,0,80,0,0,86,270,23,0,0,0,0,0,247,,,
09,001,230100,4,"Block Group 4, Census Tract 2301, Fairfield County, Connecticut",090012301004,935,869,66,1190,69,322,236,304,244,0,15,1780,1780,1654,0,0,96,0,12,18,1780,1768,1654,0,0,96,0,0,18,12,0,0,0,0,0,12,0,,,
09,001,230200,1,"Block Group 1, Census Tract 2302, Fairfield County, Connecticut",090012302001,344,326,18,422,11,24,101,151,88,43,4,635,635,616,0,0,7,0,7,5,635,619,612,0,0,7,0,0,0,16,4,0,0,0,0,7,5,,,
09,001,230200,2,"Block Group 2, Census Tract 2302, Fairfield County, Connecticut",090012302002,711,680,31,878,30,125,173,343,147,41,19,1244,1244,1136,12,0,40,0,3,53,1244,1175,1109,12,0,40,0,0,14,69,27,0,0,0,0,3,39,,,
09,001,230300,1,"Block Group 1, Census Tract 2303, Fairfield County, Connecticut",090012303001,749,712,37,894,35,117,223,289,153,46,31,1274,1274,1006,0,0,12,0,48,208,1274,955,908,0,0,12,0,8,27,319,98,0,0,0,0,40,181,,,
09,001,230300,2,"Block Group 2, Census Tract 2303, Fairfield County, Connecticut",090012303002,693,668,25,910,27,174,185,307,169,24,24,1126,1126,1094,0,0,32,0,0,0,1126,1101,1069,0,0,32,0,0,0,25,25,0,0,0,0,0,0,,,
09,001,230300,3,"Block Group 3, Census Tract 2303, Fairfield County, Connecticut",090012303003,469,458,11,611,2,181,103,177,139,9,0,892,892,784,0,0,0,0,50,58,892,842,784,0,0,0,0,0,58,50,0,0,0,0,0,50,0,,,
09,001,230400,1,"Block Group 1, Census Tract 2304, Fairfield County, Connecticut",090012304001,1057,1025,32,1162,42,271,216,395,238,0,0,1956,1956,1639,60,0,0,0,180,77,1956,1766,1629,60,0,0,0,0,77,190,10,0,0,0,0,180,0,,,
09,001,230400,2,"Block Group 2, Census Tract 2304, Fairfield County, Connecticut",090012304002,1441,1390,51,1777,38,485,243,631,193,127,60,2352,2352,2226,22,0,30,0,0,74,2352,2257,2148,22,0,30,0,0,57,95,78,0,0,0,0,0,17,,,
09,001,230400,3,"Block Group 3, Census Tract 2304, Fairfield County, Connecticut",090012304003,969,862,107,1099,28,217,323,238,163,53,77,1622,1622,1441,7,0,53,0,121,0,1622,1579,1412,7,0,53,0,107,0,43,29,0,0,0,0,14,0,,,
09,001,230501,1,"Block Group 1, Census Tract 2305.01, Fairfield County, Connecticut",090012305011,1424,1327,97,1765,0,358,382,657,248,87,33,2581,2581,2369,0,0,95,0,37,80,2581,2489,2351,0,0,95,0,0,43,92,18,0,0,0,0,37,37,,,
09,001,230501,2,"Block Group 2, Census Tract 2305.01, Fairfield County, Connecticut",090012305012,931,912,19,1160,114,137,145,344,358,19,43,1656,1656,1484,87,0,35,0,8,42,1656,1641,1484,87,0,35,0,0,35,15,0,0,0,0,0,8,7,,,
09,001,230502,1,"Block Group 1, Census Tract 2305.02, Fairfield County, Connecticut",090012305021,518,518,0,704,30,93,180,176,181,44,0,1011,1011,943,18,0,0,0,50,0,1011,974,943,18,0,0,0,13,0,37,0,0,0,0,0,37,0,,,
09,001,230502,2,"Block Group 2, Census Tract 2305.02, Fairfield County, Connecticut",090012305022,1030,908,122,986,31,97,301,331,169,47,10,1508,1508,1414,0,0,9,0,38,47,1508,1434,1407,0,0,9,0,0,18,74,7,0,0,0,0,38,29,,,
09,001,230502,3,"Block Group 3, Census Tract 2305.02, Fairfield County, Connecticut",090012305023,430,389,41,794,160,228,161,157,68,0,20,1041,1041,720,196,0,0,0,44,81,1041,702,487,175,0,0,0,13,27,339,233,21,0,0,0,31,54,,,
09,001,230502,4,"Block Group 4, Census Tract 2305.02, Fairfield County, Connecticut",090012305024,770,770,0,926,20,236,169,342,140,19,0,1525,1525,1252,73,0,34,44,0,122,1525,1450,1252,73,0,34,44,0,47,75,0,0,0,0,0,0,75,,,
09,001,240100,1,"Block Group 1, Census Tract 2401, Fairfield County, Connecticut",090012401001,630,619,11,741,30,91,60,393,110,31,26,1171,1171,1082,0,0,22,0,0,67,1171,1024,1024,0,0,0,0,0,0,147,58,0,0,22,0,0,67,,,
09,001,240100,2,"Block Group 2, Census Tract 2401, Fairfield County, Connecticut",090012401002,451,430,21,706,34,90,104,300,113,8,57,979,979,851,0,0,63,0,11,54,979,968,851,0,0,63,0,0,54,11,0,0,0,0,0,11,0,,,
09,001,240100,3,"Block Group 3, Census Tract 2401, Fairfield County, Connecticut",090012401003,1109,1006,103,1732,14,224,275,697,386,97,39,2241,2241,1771,16,22,98,0,118,216,2241,1990,1754,16,22,98,0,0,100,251,17,0,0,0,0,118,116,,,
09,001,240200,1,"Block Group 1, Census Tract 2402, Fairfield County, Connecticut",090012402001,756,689,67,1001,0,166,167,275,252,67,74,1530,1530,1379,0,0,80,0,0,71,1530,1492,1367,0,0,80,0,0,45,38,12,0,0,0,0,0,26,,,
09,001,240200,2,"Block Group 2, Census Tract 2402, Fairfield County, Connecticut",090012402002,582,582,0,840,22,30,200,254,149,103,82,1138,1138,998,0,0,25,0,27,88,1138,1011,925,0,0,25,0,19,42,127,73,0,0,0,0,8,46,,,
09,001,240200,3,"Block Group 3, Census Tract 2402, Fairfield County, Connecticut",090012402003,952,934,18,1294,0,106,200,399,394,122,73,1772,1772,1678,0,0,11,0,0,83,1772,1719,1632,0,0,11,0,0,76,53,46,0,0,0,0,0,7,,,
09,001,245100,1,"Block Group 1, Census Tract 2451, Fairfield County, Connecticut",090012451001,972,956,16,1087,34,64,215,435,253,59,27,1595,1595,1420,56,0,55,0,39,25,1595,1549,1414,56,0,55,0,24,0,46,6,0,0,0,0,15,25,,,
09,001,245100,2,"Block Group 2, Census Tract 2451, Fairfield County, Connecticut",090012451002,689,649,40,857,0,79,115,261,276,76,50,1353,1353,1111,0,0,43,0,18,181,1353,1332,1099,0,0,43,0,9,181,21,12,0,0,0,0,9,0,,,
09,001,245200,1,"Block Group 1, Census Tract 2452, Fairfield County, Connecticut",090012452001,947,919,28,1145,27,134,236,382,322,35,9,1668,1668,1603,0,0,8,0,0,57,1668,1496,1450,0,0,8,0,0,38,172,153,0,0,0,0,0,19,,,
09,001,245200,2,"Block Group 2, Census Tract 2452, Fairfield County, Connecticut",090012452002,627,584,43,937,0,87,251,327,228,34,10,1419,1419,1130,65,0,37,0,41,146,1419,1401,1112,65,0,37,0,41,146,18,18,0,0,0,0,0,0,,,
09,001,245200,3,"Block Group 3, Census Tract 2452, Fairfield County, Connecticut",090012452003,404,395,9,977,35,90,154,256,327,89,26,1269,1269,995,25,0,123,0,0,126,1269,1222,976,25,0,123,0,0,98,47,19,0,0,0,0,0,28,,,
09,001,245300,1,"Block Group 1, Census Tract 2453, Fairfield County, Connecticut",090012453001,1337,1224,113,1899,86,172,155,729,622,118,17,2606,2606,2521,0,0,73,0,0,12,2606,2497,2412,0,0,73,0,0,12,109,109,0,0,0,0,0,0,,,
09,001,245300,2,"Block Group 2, Census Tract 2453, Fairfield County, Connecticut",090012453002,921,889,32,1346,32,306,213,506,176,43,70,1745,1745,1653,27,0,62,0,1,2,1745,1617,1526,27,0,62,0,0,2,128,127,0,0,0,0,1,0,,,
09,001,245300,3,"Block Group 3, Census Tract 2453, Fairfield County, Connecticut",090012453003,439,434,5,689,0,93,97,249,112,77,61,970,970,911,0,0,14,0,0,45,970,809,795,0,0,14,0,0,0,161,116,0,0,0,0,0,45,,,
09,001,245400,1,"Block Group 1, Census Tract 2454, Fairfield County, Connecticut",090012454001,579,573,6,755,0,69,112,209,207,96,62,1140,1140,1069,0,0,15,0,0,56,1140,1031,1016,0,0,15,0,0,0,109,53,0,0,0,0,0,56,,,
09,001,245400,2,"Block Group 2, Census Tract 2454, Fairfield County, Connecticut",090012454002,840,812,28,1293,6,112,229,583,221,110,32,1836,1836,1623,109,0,31,0,0,73,1836,1763,1623,109,0,31,0,0,0,73,0,0,0,0,0,0,73,,,
09,001,245500,1,"Block Group 1, Census Tract 2455, Fairfield County, Connecticut",090012455001,968,921,47,1209,30,26,225,588,218,71,51,1659,1659,1609,0,0,20,0,0,30,1659,1547,1497,0,0,20,0,0,30,112,112,0,0,0,0,0,0,,,
09,001,245500,2,"Block Group 2, Census Tract 2455, Fairfield County, Connecticut",090012455002,610,560,50,772,0,49,67,384,116,71,85,1185,1185,1135,0,0,0,0,20,30,1185,894,894,0,0,0,0,0,0,291,241,0,0,0,0,20,30,,,
09,001,245600,1,"Block Group 1, Census Tract 2456, Fairfield County, Connecticut",090012456001,397,337,60,585,0,27,78,267,123,0,90,958,958,958,0,0,0,0,0,0,958,958,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
09,001,245600,2,"Block Group 2, Census Tract 2456, Fairfield County, Connecticut",090012456002,1043,1010,33,1515,20,104,154,642,455,101,39,2235,2235,1959,6,0,132,0,3,135,2235,2232,1959,6,0,132,0,0,135,3,0,0,0,0,0,3,0,,,
09,001,245600,3,"Block Group 3, Census Tract 2456, Fairfield County, Connecticut",090012456003,563,563,0,696,0,25,180,316,111,44,20,1319,1319,1252,0,0,0,0,67,0,1319,1319,1252,0,0,0,0,67,0,0,0,0,0,0,0,0,0,,,
09,001,245600,4,"Block Group 4, Census Tract 2456, Fairfield County, Connecticut",090012456004,289,289,0,466,0,59,206,142,45,14,0,564,564,550,0,0,14,0,0,0,564,564,550,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,,
09,001,245600,5,"Block Group 5, Census Tract 2456, Fairfield County, Connecticut",090012456005,664,664,0,928,52,20,99,386,245,83,43,1532,1532,1203,91,17,199,0,0,22,1532,1532,1203,91,17,199,0,0,22,0,0,0,0,0,0,0,0,,,
09,001,257100,1,"Block Group 1, Census Tract 2571, Fairfield County, Connecticut",090012571001,312,283,29,521,49,114,197,120,29,12,0,590,590,466,0,0,9,0,0,115,590,490,449,0,0,9,0,0,32,100,17,0,0,0,0,0,83,,,
09,001,257100,2,"Block Group 2, Census Tract 2571, Fairfield County, Connecticut",090012571002,775,772,3,985,4,116,175,487,190,13,0,1184,1184,1158,0,0,0,0,0,26,1184,1159,1143,0,0,0,0,0,16,25,15,0,0,0,0,0,10,,,
09,001,257100,3,"Block Group 3, Census Tract 2571, Fairfield County, Connecticut",090012571003,282,253,29,431,29,56,47,165,84,18,32,605,605,546,20,0,0,0,30,9,605,551,492,20,0,0,0,30,9,54,54,0,0,0,0,0,0,,,
09,001,257100,4,"Block Group 4, Census Tract 2571, Fairfield County, Connecticut",090012571004,658,642,16,894,7,198,140,276,173,32,68,1166,1166,992,0,0,44,0,126,4,1166,1121,947,0,0,44,0,126,4,45,45,0,0,0,0,0,0,,,
09,001,257200,1,"Block Group 1, Census Tract 2572, Fairfield County, Connecticut",090012572001,713,713,0,888,106,245,361,87,50,14,25,1341,1341,526,445,0,40,0,51,279,1341,855,291,445,0,40,0,22,57,486,235,0,0,0,0,29,222,,,
09,001,257200,2,"Block Group 2, Census Tract 2572, Fairfield County, Connecticut",090012572002,620,561,59,547,56,166,98,214,3,10,0,1012,1012,192,423,3,0,0,163,231,1012,617,170,423,0,0,0,24,0,395,22,0,3,0,0,139,231,,,
09,001,257200,3,"Block Group 3, Census Tract 2572, Fairfield County, Connecticut",090012572003,769,701,68,715,182,211,155,128,39,0,0,1319,1319,279,787,0,0,0,197,56,1319,869,136,733,0,0,0,0,0,450,143,54,0,0,0,197,56,,,
